,Su,Sg,Sr,Si,Sz,a_fwhm,a_height,b_fwhm,b_height,g_fwhm,g_height,d_fwhm,d_height,is_mpms
722,18.986880007579924,18.631760005906226,18.660200004085898,18.76816000303626,18.92496000225842,26.293457999419076,0.4849780376048742,16.32649409592601,0.50648296773895,20.04527400352615,0.5229448255097199,19.486257971247817,0.4869948581796852,0
723,19.686660005684942,19.25582000442967,19.274900003064424,19.312120002277197,19.463220001693816,39.86765005340156,0.37410899438585105,23.785818758867983,0.4401135877663503,28.456522676011012,0.2850472000695066,21.162918459236767,0.28838173220685565,0
724,19.256880007579923,18.845760005906225,18.8822000040859,19.054160003036262,19.05896000225842,25.990609381253073,0.5156820498579479,29.334914497895983,0.45478569506226013,17.179305659622454,0.5382388729204977,15.070325288011658,0.583077130744534,0
725,15.709660005684942,14.676820004429668,14.666900003064423,14.744120002277194,14.767220001693815,15.626761173181826,0.38742917038589003,15.902094175092405,0.4887535811198797,14.753962376449056,0.5437737536156998,15.281528973527475,0.5668041480088833,1
726,19.06644000378996,18.671880002953113,18.67660000204295,18.68408000151813,18.67348000112921,34.55051855353642,0.4530078368794341,19.659668773817433,0.41811893347050577,15.300426394783795,0.5132905573235551,17.025008595697592,0.38295836912265346,0
727,20.34044000378996,19.830880002953112,19.729600002042947,19.71008000151813,19.84948000112921,23.652400223876427,0.4262257876245127,18.88108494215958,0.29613873502430726,12.956540527924835,0.49282983742567865,63.37630906186365,0.15564540194531107,0
728,19.436,19.058,19.045,19.08,19.195,38.902520284739765,0.3992693827398685,22.249975943756755,0.47564487495836183,19.215397415925235,0.4978576620457737,14.449705989520917,0.4549418707831287,0
729,18.866,18.3,18.259,18.246,18.259,22.434404104784477,0.435098359412227,12.997329947262694,0.5120549473354515,13.515110192463338,0.4448493151770385,7.578459502333953,0.38601423677658026,0
730,19.295,18.898,18.875,18.962,19.009,43.9811666081724,0.41811901639735516,23.96221986408023,0.5168237351094143,21.031777550278097,0.49038104462399307,21.840175795585026,0.3945630646380793,0
731,17.182000000000002,16.788,16.784000000000002,16.844,17.011,48.011048482725656,0.38742810529405786,37.46535957895526,0.46681114568299914,27.11942479184105,0.5112796781098895,22.79096261986163,0.502384452246004,0
732,19.957,19.412,19.223,19.154,19.253,14.505799343458483,0.46779502595676037,11.321258782589222,0.39087161776681206,14.062098685710108,0.2678235482901897,10.05402167156944,0.2487218604357395,0
733,18.939,18.555999999999997,18.477,18.551,18.596,34.61461250599858,0.4124705520489952,23.65075336349571,0.45667377716380664,19.92072961002694,0.4368350165892702,14.846399120480974,0.4493486609982125,0
734,19.016,18.523,18.476,18.474,18.532,21.896389317306454,0.4584162102989356,14.635902402867623,0.46830048413198205,14.328598406727991,0.4430508312678302,13.16670969099361,0.42599592265019687,0
